bmrb_id,author_family_name
5757,Giraud
5757,Heise
5757,Juy
5757,Lange
5757,Luca
5757,Montserret
5757,Penin
5758,Liu
5758,Wang
5758,Wyss
5759,Pochapsky
5759,Pochapsky
5759,Wei
5760,Edlich
5760,Muhle-Goll
5761,Boulianne
5761,Denisov
5761,Gehring
5761,Han
5761,Heuvel
5761,Kay
5761,Leventis
5761,McPherson
5761,Wasiak
5762,Aelen
5762,Hendriks
5762,Nabuurs
5762,Oostendorp
5762,van den Berk
5762,Vuister
5762,Walma
5763,Liu
5763,Wyss
5764,Allen
5764,Dyson
5764,Grosschedl
5764,Martinez-Yamout
5764,Perez-Alvarado
5764,Wright
5765,Malmendal
5765,Meissner
5765,Moller
5765,Nielsen
5765,Nielsen
5766,Bebenek
5766,Blanco
5766,DeRose
5766,Garcia-Diaz
5766,Kirby
5766,Kunkel
5766,London
5766,Mueller
5767,Catalano
5767,Fogolari
5767,Giannattasio
5767,Molinari
5767,Ragona
5767,Romagnoli
5767,Schaller
5767,Urech
5767,Zetta
5768,Banci
5768,Bertini
5768,Ciofi-Baffoni
5768,Gonnelli
5768,Su
5769,Banci
5769,Bertini
5769,Ciofi-Baffoni
5769,Gonnelli
5769,Su
5770,Ikura
5770,Mal
5770,Vogel
5770,Yap
5770,Yuan
5771,Feeney
5771,May
5771,Muskett
5771,Westley
5772,Boraston
5772,Connelly
5772,Lee
5772,McIntosh
5772,Scharpf
5772,Warren
5773,Lawrence
5773,Noznitsky
5773,Stover
5773,Summers
5773,Wu
5774,Perez-Canadillas
5774,Varani
5775,Barnes
5775,Krugh
5775,Turner
5775,Znosko
5776,Barnes
5776,Krugh
5776,Turner
5776,Znosko
5777,Barnes
5777,Krugh
5777,Turner
5777,Znosko
5778,Auge-Senegas
5778,Auguin
5778,Barthe
5778,Hoh
5778,Noguchi
5778,Roumestand
5779,Orban
5779,Parsons
5779,Yeh
5780,Barbals
5780,Dahl
5780,Liepinsh
5780,Otting
5780,Sharipo
5780,Staub
5781,Brown
5781,Conn
5781,Gao
5781,Gyi
5781,Lane
5781,Trent
5782,Andreola
5782,Bellotti
5782,Corazza
5782,Dumy
5782,Esposito
5782,Garcia
5782,Giorgetti
5782,Mangione
5782,Pettirossi
5782,Stoppini
5782,Verdone
5782,Viglino
5783,Andreola
5783,Bellotti
5783,Corazza
5783,Dumy
5783,Esposito
5783,Garcia
5783,Giorgetti
5783,Mangione
5783,Pettirossi
5783,Stoppini
5783,Verdone
5783,Viglino
5784,Andreola
5784,Bellotti
5784,Corazza
5784,Dumy
5784,Esposito
5784,Garcia
5784,Giorgetti
5784,Mangione
5784,Pettirossi
5784,Stoppini
5784,Verdone
5784,Viglino
5785,Arumugam
5785,Van Doren
5786,Colman
5786,Farooq
5786,Koch
5786,Zeng
5786,Zhou
5787,Chen
5787,Ho
5787,Liao
5787,Lou
5787,Pan
5788,Eck
5788,France
5788,Freedman
5788,Kung
5788,Sun
5788,Wagner
5789,Li
5789,Peterkofsky
5789,Wang
5790,Acton
5790,Goldsmith-Fischman
5790,Honig
5790,Liu
5790,Montelione
5790,Szyperski
5790,Xiao
5790,Xu
5791,Biris
5791,Boelens
5791,Bonvin
5791,Guennuegues
5791,Kalodimos
5791,Kaptein
5791,Levandoski
5792,Adinolfi
5792,Frenkiel
5792,Kelly
5792,Nair
5792,Pastore
5793,Honda
5793,Ito
5793,Mikawa
5793,Nietlispach
5793,Rajesh
5793,Shibata
5794,Bauer
5794,Hoffmann
5794,Hor
5794,Kiessling
5794,Roesch
5794,Schweimer
5794,Sticht
5795,Huang
5795,Tu
5795,Wang
5795,Xiang
5795,Zhang
5796,Kim
5796,Pelton
5796,Rubin
5796,Wemmer
5796,Yokota
5797,Arrowsmith
5797,Celda
5797,Liu
5797,Monleon
5797,Yee
5799,Cho
5799,Pelton
5799,Shi
5799,Wemmer
5800,Eisenmann
5800,Roesch
5800,Schwarz
5800,Schweimer
5801,Stortelers
5801,van Ingen
5801,van Leeuwen
5801,van Zoelen
5801,Vuister
5801,Walma
5801,Wingens
5803,Akasaka
5803,Hirai
5803,Iimura
5803,Inoue
5803,Miyauchi
5803,Noda
5803,Segawa
5803,Tachibana
5803,Yokota
5804,Akasaka
5804,Hirai
5804,Iimura
5804,Inoue
5804,Miyauchi
5804,Noda
5804,Segawa
5804,Tachibana
5804,Yokota
5805,Hoffman
5805,Sidote
5806,Aumelas
5806,Bachere
5806,Garnier
5806,Poncet
5806,Yang
5806,Zatylny
5807,Forrer
5807,Guntert
5807,Iwai
5807,Pluckthun
5808,Jansen
5808,Kaan
5808,Lasonder
5808,Spronk
5808,Stunnenberg
5808,van Ingen
5808,Vuister
5809,Kolczak
5809,La Mar
5809,Tran
5810,Bochtler
5810,Dubin
5810,Dubin
5810,Holak
5810,Krajewski
5810,Popowicz
5810,Potempa
5810,Stec-Niemczyk
5811,Hikichi
5811,Kumaki
5811,Matsumoto
5811,Matsushima
5811,Nitta
5812,Hikichi
5812,Kumaki
5812,Matsumoto
5812,Matsushima
5812,Nitta
5813,Banci
5813,Bertini
5813,Ciofi-Baffoni
5813,Gonnelli
5813,Su
5814,Duckett
5814,Jacob
5814,Louis
5814,Richter
5814,Torchia
5815,Mesleh
5815,Nevzorov
5815,Opella
5815,Zeri
5816,Chartier
5816,Krimm
5816,Lancelin
5816,Meyer
5816,Trivelli
5816,Tsan
5816,Verdoucq
5817,Aster
5817,Blacklow
5817,North
5817,Sanchez-Irizarry
5817,Vardar
5818,Cygler
5818,Ekiel
5818,Gandhi
5818,Gehring
5818,Iannuzzi
5818,Larocque
5818,Lievre
5818,Osborne
5818,Volpon
5819,Loehr
5819,Ludwig
5819,Luecke
5819,Maneg
5819,Mukrasch
5819,Rueterjans
5820,Hodsdon
5820,Lolis
5820,Scheuermann
5821,Arrowsmith
5821,Arunkumar
5821,Bhattacharya
5821,Botuyan
5821,Chazin
5821,Sullivan
5822,Arrowsmith
5822,Arunkumar
5822,Bhattacharya
5822,Botuyan
5822,Chazin
5822,Sullivan
5823,Arrowsmith
5823,Arunkumar
5823,Bhattacharya
5823,Botuyan
5823,Chazin
5823,Sullivan
5824,LiWang
5824,Vakonakis
5825,LiWang
5825,Vakonakis
5826,Kim
5826,Lee
5826,Lee
5826,Lee
5826,Shin
5826,Won
5827,Englander
5827,Liu
5827,Rumbley
5827,Wand
5828,Englander
5828,Liu
5828,Rumbley
5828,Wand
5829,Englander
5829,Liu
5829,Rumbley
5829,Wand
5830,Englander
5830,Liu
5830,Rumbley
5830,Wand
5832,Liang
5832,Zhu
5833,Dumas
5833,Fesquet
5833,Padilla
5833,Ponchon
5834,Butcher
5834,Staple
5835,Chang
5835,Gorbatyuk
5835,Huang
5835,Tsai
5836,Donadini
5836,Fields
5836,Liew
5836,Mackay
5837,de Paula
5837,Fraceto
5837,Nakaie
5837,Pertinhez
5837,Spisni
5838,Bhattacharya
5838,Chazin
5838,Heizmann
5838,Hemmings
5838,Large
5839,Fushman
5839,Hall
5840,Bowie
5840,Brinkworth
5840,Carver
5840,Doyle
5840,Llewellyn
5840,Wegener
5841,Lee
5841,Li
5841,Van Doren
5841,Walker
5842,Acton
5842,Cort
5842,Goldsmith-Fischman
5842,Honig
5842,Kennedy
5842,Kornhaber
5842,Montelione
5842,Ramelot
5842,Shastry
5842,Xiao
5843,Bingman
5843,Frederick
5843,Johnson
5843,Kjer
5843,Lytle
5843,Peterson
5843,Phillips
5843,Thao
5843,Volkman
5843,Zhao
5844,Acton
5844,Aramini
5844,Baran
5844,Huang
5844,Montelione
5844,Shih
5844,Xiao
5845,Cort
5845,Kennedy
5845,Montelione
5846,Acton
5846,Chiang
5846,Goldsmith-Fischman
5846,Honig
5846,Liu
5846,Montelione
5846,Sukumaran
5846,Szyperski
5846,Xu
5847,Burkholder
5847,Cunningham
5847,Grossman
5847,King
5847,Maciejewski
5847,Rowland
5848,Isogai
5848,Jee
5848,Kojima
5848,Mishima
5848,Sasaki
5848,Shirakawa
5848,Takayama
5849,Hatanaka
5849,Hayashizaki
5849,Kigawa
5849,Shirouzu
5849,Suzuki
5849,Yokoyama
5850,Gustafson
5850,Hallenga
5850,Stauffacher
5850,Van Etten
5851,Cram
5851,Crossley
5851,Czolij
5851,Mackay
5851,Matthews
5851,Simpson
5852,Andersen
5852,Collins
5852,Gendron
5852,Hoffmann
5852,Legault
5852,Major
5852,Mitchell
5853,Akke
5853,Helgstrand
5853,Linse
5853,Thulin
5853,Vanbelle
5854,Doliveira
5854,Keeney
5854,Malakian
5854,Markus
5854,Severin
5854,Tsao
5854,Underwood
5856,Bax
5856,Ho
5856,Kontaxis
5856,Lukin
5856,Simplaceanu
5856,Yuan
5858,Christensen
5858,Hass
5858,Led
5858,Thuesen
5859,Bayro
5859,Dawson
5859,Ebright
5859,Huang
5859,Ma
5859,Montelione
5859,Mukhopadhyay
5859,Sineva
5859,Swapna
5860,Diaper
5860,Kawulka
5860,McKay
5860,Mercier
5860,Sprules
5860,Vederas
5860,Zuber
5861,Armengod
5861,Celda
5861,Martinez-Vicente
5861,Monleon
5861,Yim
5862,Hsu
5862,Hum
5862,Lin
5862,Malakian
5862,Mcguire
5862,Tsao
5863,Hu
5863,Pervushin
5863,Pluckthun
5864,Baquer
5864,Chandrashekar
5864,Cowsik
5864,Mantha
5866,Azurmendi
5866,Massiah
5866,Mildvan
5866,Saraswat
5867,Hatanaka
5867,Inoue
5867,Kigawa
5867,Koshiba
5867,Shirouzu
5867,Suzuki
5867,Terada
5867,Yokoyama
5868,Cho
5868,Choi
5868,Kim
5868,Kim
5868,Ryu
5869,Chi
5869,Han
5869,McIntosh
5869,Olivera
5869,Park
5869,Suk
5870,Lehmann
5871,Lehmann
5871,Neudecker
5871,Rosch
5871,Schweimer
5872,Hsiao
5872,Hum
5872,Liu
5872,Malakian
5872,Monteiro
5872,Moy
5872,Sukits
5872,Wang
5872,Wolfrom
5872,Xu
5872,Young
5873,Filee
5873,Gans
5873,Joris
5873,Llabres
5873,Simorre
5873,Van Melckebeke
5873,Vreuls
5874,Dreveny
5874,Freemont
5874,Kondo
5874,Matthews
5874,Mckeown
5874,Shaw
5874,Simpson
5874,Yuan
5874,Zhang
5875,Byeon
5875,Gronenborn
5875,Louis
5876,Dreveny
5876,Freemont
5876,Kondo
5876,Matthews
5876,Mckeown
5876,Simpson
5876,Yuan
5876,Zhang
5877,Nevzorov
5877,Opella
5877,Thiriot
5877,Wu
5877,Zagyanskiy
5878,Alpha-Bazin
5878,Berenguer
5878,Callebaut
5878,Charier
5878,Couprie
5878,Gilquin
5878,Quemeneur
5878,Zinn-Justin
5879,Hackett
5879,Lam
5879,Mok
5879,Tan
5879,Xu
5879,Zhang
5880,Hatanaka
5880,Hayashizaki
5880,Inoue
5880,Kigawa
5880,Shirouzu
5880,Suzuki
5880,Terada
5880,Yokoyama
5881,Bulaj
5881,Keizer
5881,Lee
5881,Norton
5881,Olivera
5881,West
5881,Yoshikami
5882,Boyd
5882,Campbell
5882,Colebrooke
5882,Colombatti
5882,Corazza
5882,Doliana
5882,Esposito
5882,Mungiguerra
5882,Verdone
5882,Viglino
5883,Azevedo Jr.
5883,Canduri
5883,Konno
5883,Lorenzi
5883,Nero
5883,Oyama Jr.
5883,Palma
5883,Pertinhez
5883,Sforca
5883,Souza
5883,Spisni
5884,de Chiara
5884,Frenkiel
5884,Kelly
5884,Pastore
5885,Broadhurst
5885,Leadlay
5885,Nietlispach
5885,Weissman
5885,Wheatcroft
5886,Akutsu
5886,Tsujimoto
5886,Yagi
5886,Yamazaki
5886,Yoshida
5887,Morrison
5887,Neuhaus
5887,Stewart
5887,Yang
5888,Morrison
5888,Neuhaus
5888,Stewart
5888,Yang
5889,Morrison
5889,Neuhaus
5889,Stewart
5889,Yang
5890,Araujo
5890,Bloch
5890,Leite
5890,Pertinhez
5890,Prates
5890,Regis
5890,Sforca
5890,Spisni
5891,Edmondson
5891,Gupta
5891,Kahsai
5891,Shriver
5891,Singh
5892,Biyani
5892,Edmondson
5892,Kahsai
5892,Shriver
5893,Arlaud
5893,Bally
5893,Bouvier
5893,Forge
5893,Gans
5893,Kleman
5893,Margolis
5893,Simorre
5893,Vanhaverbeke
5894,Marzluff
5894,Mueller
5894,Thapar
5895,Baldisseri
5895,Udan
5895,Vallely
5895,Weber
5895,Wilder
5896,Arlaud
5896,Bally
5896,Bouvier
5896,Forge
5896,Gans
5896,Kleman
5896,Margolis
5896,Simorre
5896,Vanhaverbeke
5897,Fesik
5897,Huang
5897,Olejniczak
5897,Petros
5897,Virgin
5898,Byeon
5898,Li
5898,Mahajan
5898,Poi
5898,Tsai
5898,Yuan
5899,Cho
5899,Gardino
5899,Kern
5899,Lee
5899,Volkman
5899,Wemmer
5900,Atkinson
5900,Barlow
5900,Black
5900,Bromek
5900,Krych
5900,O'Leary
5900,Schmitz
5900,Uhrin
5900,Uhrinova
5900,Wang
5901,Amann
5901,Berg
5901,Berkovits-Cymet
5902,Chen
5902,Huang
5902,Sue
5903,Kajiwara
5903,Kawashima
5903,Miyasaka
5903,Sakakura
5903,Shimada
5903,Takeda
5903,Terasawa
5903,Yamaguchi
5904,Liu
5905,Clark
5905,Edmondson
5905,McCrary
5905,Shriver
5906,Chen
5906,Chin
5906,Greengard
5906,Horiuchi
5906,Huang
5906,Huang
5906,Jeng
5906,Lin
5906,Lin
5906,Nairn
5906,Shiao
5907,Cano
5907,Chen
5907,Chen
5907,Hu
5907,Lee
5907,Zhang
5908,Clark
5908,Edmondson
5908,McCrary
5908,Shriver
5909,Clark
5909,Edmondson
5909,McCrary
5909,Shriver
5910,Clark
5910,Edmondson
5910,McCrary
5910,Shriver
5911,Brandt-Rauf
5911,Fine
5911,Michl
5911,Pincus
5911,Rosal
5911,Wang
5912,Driscoll
5912,Esposito
5912,Harris
5912,Hinks
5912,Maman
5912,Pearl
5912,Sankar
5913,CORONAS
5913,DEL RIO-PORTILLA
5913,HERNANDEZ-MARIN
5913,PIMIENTA
5913,Possani
5913,Rodriguez de la Vega
5913,Wanke
5913,ZAMUDIO
5914,Auger
5914,Gagne
5914,Marcotte
5914,Separovic
5915,Auger
5915,Gagne
5915,Marcotte
5915,Separovic
5916,Azevedo Jr.
5916,Canduri
5916,Konno
5916,Lorenzi
5916,Nero
5916,Oyama Jr.
5916,Palma
5916,Pertinhez
5916,Sforca
5916,Souza
5916,Spisni
5917,Ito
5917,Wagner
5918,Astrof
5918,Butterwick
5918,Cole
5918,Kroenke
5918,Palmer
5918,Patrick
5918,Rance
5919,Moore
5919,Vallurupalli
5920,Laguri
5920,Phillips-jones
5920,Williamson
5921,Etezady-Esfarjani
5921,Wuthrich
5922,Alewood
5922,Bansal
5922,Bauskin
5922,Breit
5922,Bursill
5922,Campbell
5922,Clarke
5922,Kuchel
5922,Smith
5922,Sunde
5922,Torres
5922,Vandenberg
5923,Bezsonova
5923,Choy
5923,Forman-Kay
5923,Singer
5923,Tollinger
5924,Campbell
5924,DeRose
5924,Gao
5924,King
5924,London
5924,Prutzman
5924,Schaller
5924,Scheswohl
5925,Bezsonova
5925,Choy
5925,Forman-Kay
5925,Singer
5925,Tollinger
5926,Prestegard
5926,Tian
5926,Valafar
5927,Case
5927,Cho
5927,Dervan
5927,Dwyer
5927,Tsui
5927,Wemmer
5927,Zhang
5928,Aoki
5928,Guntert
5928,Hirota
5928,Inoue
5928,Kigawa
5928,Koshiba
5928,Lopez-Mendez
5928,Matsuda
5928,Osanai
5928,Pantoja-Uceda
5928,Seki
5928,Seki
5928,Shinozaki
5928,Shirouzu
5928,Tanaka
5928,Terada
5928,Tomizawa
5928,Yabuki
5928,Yokoyama
5928,Yoshida
5929,Aoki
5929,Guntert
5929,Hirota
5929,Inoue
5929,Kigawa
5929,Koshiba
5929,Lopez-Mendez
5929,Matsuda
5929,Osanai
5929,Pantoja-Uceda
5929,Seki
5929,Seki
5929,Shinozaki
5929,Shirouzu
5929,Tanaka
5929,Terada
5929,Yabuki
5929,Yokoyama
5929,Yoshida
5930,Baumeister
5930,Bosch
5930,Coles
5930,Heller
5930,John
5930,Kessler
5931,DeRose
5931,Kirby
5931,London
5931,Mueller
5931,Pari
5932,Feigon
5932,Finger
5932,Theimer
5933,Bhattacharjya
5933,Gingras
5933,Ni
5933,Shaykhutdinov
5933,Whiteway
5933,Wu
5933,Xu
5934,Griffin
5934,Hohwy
5934,Jaroniec
5934,Lozano-Perez
5934,McMahon
5934,Reif
5934,Rienstra
5934,Tidor
5934,Tucker-Kellogg
5935,Lange
5935,Okar
5935,Pervushin
5935,Sterk
5935,Zangger
5936,Baumeister
5936,Bosch
5936,Coles
5936,Heller
5936,John
5936,Kessler
5937,Erdmann
5937,Gronwald
5937,Heumann
5937,Kachel
5937,Kalbitzer
5937,Kremer
5937,Wolff
5938,Friedrich
5938,Hancock
5938,Powers
5938,Rozek
5939,Ball
5939,Jarchau
5939,Oschkinat
5939,Walter
5939,Zimmermann
5940,Dingley
5940,Grotzinger
5940,Hecht
5940,Ozbek
5940,Rose-John
5940,Schwantner
5941,Friedrich
5941,Hancock
5941,Powers
5941,Rozek
5942,Cheon Yeh
5942,Eisenstein
5942,Liu
5942,Orban
5942,Parsons
5942,Parsons
5943,Hung
5943,Kumar
5943,Yu
5944,Blacklow
5944,Eck
5944,Kim
5944,Sun
5944,Wagner
5945,Blacklow
5945,Eck
5945,Kim
5945,Sun
5945,Wagner
5946,Anderson
5946,Bernier-Febreau
5946,Chen
5946,Cota
5946,du Merle
5946,Kur
5946,Le Bouguenec
5946,Matthews
5946,Nowicki
5946,Piatek
5946,Simpson
5946,Zalewska
5947,Anderson
5947,Chen
5947,Cota
5947,du Merle
5947,Le Bouguenec
5947,Matthews
5947,Simpson
5948,Chen
5948,Chuang
5948,Liu
5948,Shiu
5949,Chen
5949,Chuang
5949,Liu
5949,Shiu
5950,Chen
5950,Huyton
5950,Matthews
5950,Roper
5950,Simpson
5951,John
5951,Kessler
5951,Patard
5951,Sandhoff
5951,Wendeler
5952,Almeida
5952,Bycroft
5952,Cicero
5952,de Prat-Gay
5952,Eliseo
5952,Mok
5952,Nadra
5952,Paci
5953,Deep
5953,Hinck
5953,Hinck
5953,Ilangovan
5954,Deep
5954,Hinck
5954,Hinck
5954,Ilangovan
5955,Ball
5955,Jarchau
5955,Labudde
5955,Oschkinat
5955,Walter
5955,Zimmermann
5956,Lavigne
5956,Sauve
5956,Tremblay
5958,Kawano
5958,Kominami
5958,Kouno
5958,Mizuguchi
5958,Tanida
5958,Ueno
5959,Byeon
5959,Li
5959,Tsai
5960,Beckett
5960,Kinde
5960,Loeliger
5960,Luncsford
5960,Summers
5960,Tang
5962,Abramowitz
5962,Butcher
5962,Palmer
5962,Pyle
5962,Sashital
5962,Sigel
5963,Bonander
5963,Eisenstein
5963,Liu
5963,Orban
5963,Yeh
5964,Ampe
5964,Borremans
5964,Fant
5964,Goethals
5964,Martins
5964,Vanhaesebrouck
5964,Van Troys
5964,Vermeulen
5964,Verschueren
5965,Ampe
5965,Borremans
5965,Fant
5965,Goethals
5965,Martins
5965,Vanhaesebrouck
5965,Van Troys
5965,Vermeulen
5965,Verschueren
5966,Ampe
5966,Borremans
5966,Fant
5966,Goethals
5966,Martins
5966,Vanhaesebrouck
5966,Van Troys
5966,Vermeulen
5966,Verschueren
5967,Gronenborn
5967,Ishima
5967,Louis
5967,Lynch
5967,Torchia
5968,Chishti
5968,Frank
5968,McKnight
5968,Vardar
5969,Hasuda
5969,Ishino
5969,Kobayashi
5969,Ohkubo
5969,Takashima
5969,Yoshida
5970,Moore
5970,Turner
5971,Dutta
5971,Fox
5971,Mukherjee
5971,Pascal
5972,Hodges
5972,Kutateladze
5972,Overduin
5972,Tripet
5972,Wood
5972,Zoetewey
5973,Groesch
5973,Jones
5973,Kuhn
5973,Ma
5973,Post
5974,Bagby
5974,Galyov
5974,Upadhyay
5974,Williams
5974,Wu
5975,Blumenschein
5975,Gillis
5975,Sykes
5975,Tibbits
5976,Almeida
5976,Peti
5976,Wuthrich
5977,Etezady-Esfarjani
5977,Herrmann
5977,Klock
5977,Lesley
5977,Peti
5977,Wuethrich
5978,Appel
5978,Bartenschlager
5978,Blum
5978,Brass
5978,Ficheux
5978,Montserret
5978,Moradpour
5978,Penin
5978,Ramboarina
5979,Bhaumik
5979,Chary
5979,Govil
5979,Howard
5979,Liu
5979,Miles
5979,Venkitakrishnan
5980,Gorenstein
5980,Kaluarachchi
5980,Lemon
5980,Rijnbrand
5980,Thiviyanathan
5981,Birdsall
5981,Bradbury
5981,Feeney
5981,Frenkiel
5981,Kovalevskaya
5981,Polshakov
5981,Smurnyy
5982,Dothager
5982,Fan
5982,Korando
5982,Li
5982,Wang
5983,Copeland
5983,Cygler
5983,Ekiel
5984,Brevier
5984,Lowe
5984,Neuhaus
5984,van den Ent
5984,Yang
5985,Chi
5985,Han
5985,Kim
5985,McIntosh
5985,Olivera
5986,Demura
5986,Kawaguchi
5986,Kumaki
5986,Nitta
5986,Suzuki
5986,Ying
5987,De Guzman
5987,Dyson
5987,Martinez-Yamout
5987,Wright
5988,Bernini
5988,Bracci
5988,Ciutti
5988,Falciani
5988,Klein
5988,Lelli
5988,Lozzi
5988,Neri
5988,Niccolai
5988,Scarselli
5988,Spiga
5988,Vannetti
5989,Arseniev
5989,Dubinnyi
5989,Dubovskii
5989,Efremov
5989,Konshina
5989,Lesovoy
5989,Utkin
5991,Donaldson
5991,Graves
5991,Kang
5991,Lee
5991,McIntosh
5991,Pot
5991,Pufall
5992,Blouquit
5992,Craescu
5992,Duchambon
5992,Miron
5992,Yang
5993,Gorenstein
5993,Somasunderam
5993,Thiviyanathan
5993,Volk
5994,Hong
5994,Kim
5994,Kim
5994,Lee
5995,Krizova
5995,Novotny
5995,Sklenar
5995,Stone
5995,Zidek
5996,Krizova
5996,Novotny
5996,Sklenar
5996,Stone
5996,Zidek
5997,Altieri
5997,Byrd
5997,Gaponenko
5997,Horita
5997,Li
5997,Sarma
5998,Cicero
5998,Farah
5998,Katsuyama
5998,Paci
5998,Pertinhez
5998,Spisni
5999,Izaurralde
5999,Lingel
5999,Sattler
5999,Simon
6000,Farooq
6000,Han
6000,Yan
6000,Yan
6000,Zeng
6000,Zhou
6001,Assa-Munt
6001,Barlow
6001,Bramham
6001,Ogata
6001,Rance
6001,Thai
6001,Uhrin
6003,Donnenberg
6003,Fernandes
6003,Frankel
6003,Matthews
6003,Ramboarina
6003,Simpson
6004,Ball
6004,Pope
6004,Weeds
6004,Zierler-Gould
6005,Dyson
6005,Hudson
6005,Martinez-Yamout
6005,Wright
6006,Nagata
6006,Tanokura
6007,Etzerodt
6007,Graversen
6007,Jensen
6007,Nielbo
6007,Poulsen
6007,Thogersen
6007,Thomsen
6008,Etzerodt
6008,Graversen
6008,Jensen
6008,Nielbo
6008,Poulsen
6008,Thogersen
6008,Thomsen
6009,Gmeiner
6009,Mao
6009,Marky
6010,Grzechnik
6010,Herrmann
6010,Peti
6010,Wuthrich
6010,Zagnitko
6011,Cornilescu
6011,Cornilescu
6011,Frederick
6011,Markley
6011,Peterson
6011,Thao
6011,Zhao
6012,Chazin
6012,Jacob
6012,Kuznicki
6012,Lee
6012,Michowski
6012,Nowotny
6013,Booker
6013,Kowalski
6013,Merkel
6014,Ma
6014,Ma
6014,Ou
6014,Wang
6014,Wu
6014,Wu
6014,Zhang
6014,Zhang
6015,Ababou
6015,Gautel
6015,Pfuhl
6015,Zhou
6016,Beyer
6016,Gesell
6016,Liu
6016,Wang
6016,Wilson
6016,Wyss
6017,Huh
6017,Kawano
6017,Kouno
6017,Makino
6017,Mizuguchi
6017,Sakaguchi
6018,Huh
6018,Kawano
6018,Kouno
6018,Makino
6018,Mizuguchi
6018,Sakaguchi
6019,Cui
6019,Tong
6019,Wang
6020,Hancock
6020,Powers
6020,Rozek
6021,Abildgaard
6021,Dmitriev
6021,Fillingame
6021,Markley
6022,Cobine
6022,Craik
6022,Daly
6022,Dameron
6022,Jones
6023,Chen
6023,Chyan
6023,Huang
6023,Huang
6023,Lin
6023,Liu
6023,Lo
6023,Tang
6024,Gagne
6024,Levesque
6024,Makinen
6024,Savard
6024,Sosa-Peinado
6025,Adachi
6025,Ito
6025,Nagata
6025,Suzuki
6025,Tanokura
6025,Yamagoe
6025,Yumoto
6026,Machonkin
6026,Markley
6026,Westler
6027,Adams
6027,Adams
6027,Alewood
6027,Craik
6027,Gage
6027,Hammarstrom
6027,Hill
6027,Lewis
6027,Nielsen
6027,Thomas
6027,Watson
6028,Arrowsmith
6028,Cort
6028,Kennedy
6028,Ramelot
6028,Wu
6028,Yee
6029,Altendorf
6029,Bramkamp
6029,Coles
6029,Haupt
6029,Kessler
6029,Truffault
6030,Altendorf
6030,Bramkamp
6030,Coles
6030,Haupt
6030,Kessler
6030,Truffault
6031,Downing
6031,Hambleton
6031,Handford
6031,Knott
6031,McMichael
6031,Muranyi
6032,Annila
6032,Hellman
6032,Lappalainen
6032,Paavilainen
6032,Perttu
6033,Redfield
6033,Smith
6033,Wain
6034,Denisov
6034,Gehring
6034,McPherson
6034,Ritter
6035,Kulczyk
6035,Neuhaus
6035,Yang
6037,Cai
6037,Chi
6037,Lu
6037,Shi
6037,Wang
6037,Wu
6037,Xu
6038,Booth
6038,Clark-Lewis
6038,Sykes
6039,Celda
6039,Fenude
6039,Navarro
6039,Tejero
6040,Booth
6040,Keough
6040,Walther
6040,Waring
6041,Appelt
6041,Dathe
6041,Schmieder
6041,Soderhall
6041,Wessolowski
6042,Bucci
6042,Gorlach
6042,Hafner
6042,Ohlenschlager
6042,Ramachandran
6042,Seitz
6042,Wohnert
6042,Zell
6043,Impagliazzo
6043,Ubbink
6044,Babon
6044,Conte
6044,Curry
6044,Kelly
6044,Sanfelice
6046,Barrett
6046,Beasley
6046,Gorenstein
6046,Holbrook
6046,Kallick
6046,Volk
6047,Benison
6047,Di Lello
6047,Legault
6047,Omichinski
6048,Daffre
6048,Figueredo
6048,Machado
6048,Miranda
6048,Miranda
6048,Oyama
6048,Pertinhez
6048,Sforca
6048,Silva
6048,Spisni
6049,Baig
6049,Bertini
6049,Del Bianco
6049,Gupta
6049,Lee
6049,Luchinat
6049,Quattrone
6051,Azza
6051,Boschi-Muller
6051,Branlant
6051,Coudevylle
6051,Cung
6051,Olry
6051,Thureau
6052,Kennedy
6052,Montelione
6052,Ramelot
6053,Kobayashi
6053,Matsuda
6053,Ohkubo
6053,Takinowaki
6053,Yoshida
6054,Kobayashi
6054,Matsuda
6054,Ohkubo
6054,Takinowaki
6054,Yoshida
6055,Benison
6055,Di Lello
6055,Legault
6055,Omichinski
6056,Lennarz
6056,Mohanty
6056,Zubkov
6057,Fujioka
6057,Horiuchi
6057,Inagaki
6057,Kataoka
6057,Ogura
6057,Sumimoto
6057,Suzuki
6057,Yuzawa
6058,Acton
6058,Chiang
6058,Cort
6058,Kennedy
6058,Liu
6058,Ma
6058,Montelione
6058,Powers
6058,Rajan
6058,Rost
6059,Bayer
6059,Guiberman
6059,Harjes
6059,Herrmann
6059,Muller
6059,Wohlgemuth
6060,Aelen
6060,Hendriks
6060,Nabuurs
6060,Oostendorp
6060,van den Berk
6060,Vuister
6060,Walma
6061,Clayden
6061,Collins
6061,James
6061,Kleanthous
6061,Macdonald
6061,Moore
6061,Penfold
6061,Tozawa
6062,Beemon
6062,Cabello-Villegas
6062,Giles
6062,Mougin
6062,Soto
6062,Wang
6062,Yu
6063,Androphy
6063,Baleja
6063,Chen
6063,Liu
6063,Liu
6064,Androphy
6064,Baleja
6064,Chen
6064,Liu
6064,Liu
6066,Gu
6066,Li
6066,Liang
6066,Liu
6066,Lu
6066,Wang
6066,Xiao
6066,Xong
6066,Xu
6066,Zhu
6067,Gu
6067,Li
